,0
zamboanga sibugay,-0.3073926916317562
management policy,-0.30935285393674455
department public,-0.3095251446112645
urban development,-0.3098900133502008
high school barangay,-0.3099180299535343
covid19 pandemic,-0.3113040787741952
authority tesda training accreditation,-0.31403836682713
legal assistance,-0.31479317652007777
act 9184,-0.31621814419613975
republic act 9184,-0.31621814419613997
declaring parcel land,-0.3182207284259441
declaring parcel,-0.3182207284259453
amending purpose certain,-0.3198326999352372
act strengthening philippine,-0.3201382286364281
stations philippines purposes,-0.32073203948257045
declaring june,-0.3214407492271076
act declaring june,-0.32144074922710897
regional medical center,-0.3214471343223859
overseas filipino,-0.3214532345730473
province_cagayan,-0.32170721624679566
operate maintain radio broadcasting,-0.3218805422199022
maintain radio broadcasting stations,-0.3218805422199025
maintain radio broadcasting,-0.3218805422199027
amending purpose,-0.32232947313440186
act reorganizing,-0.3235721135051398
establishing determining community,-0.3245550584758036
community forest,-0.3245550584758038
establishing determining,-0.32455505847580385
act establishing determining community,-0.32455505847580424
determining community,-0.3245550584758043
establishing determining community forest,-0.32455505847580435
determining community forest,-0.32455505847580446
act establishing determining,-0.32455505847580457
province lanao del,-0.3248051809718149
province lanao,-0.32480518097181527
reorganizing bureau,-0.3250082298606692
province_cagayan_de_oro_city,-0.3253059773179087
converting provincial road,-0.32591291544659773
act converting provincial road,-0.32591291544660095
independent national,-0.32883478636172525
barangay poblacion municipality,-0.32931304565420155
nonworking holiday province,-0.3293610167828973
appropriating funds,-0.33023160903463933
powers functions duties,-0.3318429916854028
party_tingog sinirangan,-0.3322702553728939
metro manila known,-0.33230328173250145
manila known,-0.33230328173250157
land public domain located,-0.3332421632088281
training accreditation center,-0.33331435748268834
tesda training accreditation center,-0.3333143574826887
act 9994 known expanded,-0.3337735969048564
providing free,-0.33425703463083534
medical reserve corps,-0.3349306259307133
medical reserve,-0.33493062593071343
reserve corps,-0.3349306259307135
zamboanga city,-0.33553258491978016
known revised penal code,-0.33648860103163125
known revised penal,-0.3364886010316317
province tarlac,-0.3382760418123443
known department interior local,-0.33875765386523027
known department,-0.3387576538652307
known department interior,-0.33875765386523105
act 2000,-0.3409632372623429
founding anniversary,-0.34147375566831956
party_ind,-0.34355365304475993
11 salary grade,-0.34380264999015364
grade 11 salary,-0.3438026499901551
11 salary,-0.34380264999015525
salary grade 11 salary,-0.3438026499901554
grade 11 salary grade,-0.3438026499901554
hospital appropriating funds,-0.344192388230595
hospital appropriating,-0.34419238823059534
municipality minalabac,-0.34485144203541723
science high,-0.3454591111445232
8972 known solo parents,-0.3478344468331758
known solo parents,-0.34783444683317716
known solo parents welfare,-0.3478344468331775
general hospital appropriating funds,-0.34806183859444595
general hospital appropriating,-0.3480618385944464
land transportation office lto,-0.3485724641948508
office lto,-0.3485724641948509
transportation office lto,-0.34857246419485177
party_aambis-owa,-0.34925496523081834
million pesos,-0.3503469751731405
certain sections,-0.3533543521510323
amending presidential,-0.35398491639992613
amending presidential decree,-0.3539849163999308
health appropriating funds,-0.3545623489569991
health appropriating,-0.3545623489569997
ref_muslim_affairs,-0.3566774700480727
legislative district province,-0.3567123681991189
department overseas filipino,-0.3569310518073632
department overseas filipino workers,-0.3569310518073633
occidental mindoro,-0.3574089266462426
protection children,-0.35822724571755915
act integrating,-0.35824793423918655
province_zambales,-0.35856598032242293
party_ldp,-0.3585770751840436
act 9994 known,-0.3596936675848805
republic act 9994 known,-0.35969366758488186
province_davao_del_norte,-0.36366494732276666
city known barangay,-0.36378276545716776
additional benefits,-0.3660478032396553
powers functions,-0.3660946369768676
magna carta barangays,-0.36658397366442297
carta barangays,-0.36658397366442425
overseas filipino workers,-0.3678808683022916
policy act,-0.36790177788255013
telecommunications policy act,-0.36790177788255074
filipino workers,-0.36994856415230315
oro city known barangay,-0.37051455021433305
purposes radio,-0.37120662672635396
national emergency,-0.3724369843296471
act 10632,-0.37271979695177176
act 10632 republic act,-0.37271979695177204
10632 republic act,-0.3727197969517727
republic act 10632,-0.37271979695177304
10632 republic act 10656,-0.37271979695177326
republic act 10632 republic,-0.3727197969517735
10632 republic,-0.37271979695177404
act 10632 republic,-0.3727197969517747
polytechnic state,-0.3733308431451495
government financial,-0.37335025246702913
sur appropriating funds,-0.37367976568809713
sur appropriating,-0.37367976568809824
requiring establishment,-0.37377472965111685
declaring february,-0.3738426730444155
act declaring february,-0.37384267304441804
accreditation center,-0.3752355794889762
national high school,-0.37555829073819397
ref_agriculture_and_food,-0.3785007820491485
luzon state university,-0.3786092269996979
province_taguig-pateros,-0.3789764010825318
sangguniang kabataan elections amending,-0.3800884551170288
ref_science_and_technology,-0.38225786222070124
department health,-0.38474586965528884
sur appropriating funds therefor,-0.38501705257416585
public telecommunications,-0.3855757595180407
providing additional benefits,-0.39061649527815995
province iloilo,-0.3909889055867097
regional medical,-0.39330397595321
province_biliran,-0.3948791729733844
act regulate,-0.39570528872321803
act converting road stretching,-0.3957251861204838
converting road stretching,-0.39572518612048413
act institutionalizing,-0.3976797875922588
code purposes,-0.39785744758475705
facilities authorizing increase medical,-0.39800794010652785
facilities authorizing,-0.398007940106528
facilities authorizing increase,-0.39800794010652807
services facilities authorizing,-0.3980079401065286
services facilities authorizing increase,-0.39800794010652873
elementary secondary,-0.39807519659782525
mechanisms implementation,-0.3990855226679784
upgrading service,-0.40145518896578003
province_maguindanao,-0.4017009666582869
polytechnic state college,-0.4045121663743508
province zamboanga del sur,-0.40512824438396877
act rationalizing,-0.40641785574486666
zamboanga del,-0.4067508576634117
national high,-0.40761554336880135
act providing construction,-0.40783487131817286
providing construction,-0.407834871318174
province_eastern_samar,-0.40863158937539573
province agusan del sur,-0.40888903137778054
province zamboanga,-0.4122629976809529
act prohibiting discrimination basis,-0.4138409887888672
davao city,-0.4139518325629486
act providing free,-0.41629063558730806
republic act numbered,-0.41748223927896594
ref_disaster_resilience,-0.41764716025049015
national high school known,-0.4176936478856568
bureau protection,-0.4192020639824079
officials employees,-0.41928794711210027
continuing professional,-0.4193210994924736
continuing professional development,-0.41932109949247487
service act,-0.4216535365690582
province lanao del sur,-0.42175462780132095
increasing monthly,-0.422212570235069
agricultural land,-0.423877592523604
prohibiting discrimination basis,-0.42396214048535386
party_dumper ptda,-0.4254305948479275
national road,-0.42621847807302804
providing comprehensive,-0.4270208377034967
act providing comprehensive,-0.4270208377034994
hospital appropriating funds therefor,-0.42855320997125373
province_camarines_norte,-0.4297833599324738
national center,-0.43077199040198655
trust fund,-0.43212603149830875
negros occidental,-0.4322417488294529
twentyfive 25,-0.43247115750268855
high school converting,-0.4326346009026114
hospital known,-0.4330651296928727
ref_climate_change,-0.43361519808189136
party_agap,-0.4340828721615732
institutionalizing mechanisms,-0.43459576208525463
province_misamis_occidental,-0.4352871373024545
act implementing,-0.4370143297454757
party_kusug tausug,-0.4376604922203457
code article,-0.4394951354171156
province sorsogon,-0.44126849792941086
known universal,-0.44130821908094553
solo parents welfare act,-0.4446452960369131
solo parents welfare,-0.4446452960369136
elementary high,-0.4448281187213311
modernizing bureau,-0.44706443151445685
council appropriating funds therefor,-0.44743815845088974
indigenous peoples,-0.4484331533919494
republic act 9263,-0.44858975917712496
radio television,-0.4486135291691782
department health appropriating,-0.45167363537297245
department health appropriating funds,-0.4516736353729732
municipality pasacao,-0.4525832251705587
telecommunications policy,-0.45260220428949255
management defining,-0.4528988190879064
management defining powers functions,-0.45289881908790786
management defining powers,-0.45289881908790897
facilities appropriating funds therefor,-0.45296898601634367
local government code,-0.4530060675490324
act establish,-0.4551669414659857
national housing authority,-0.4566941731350018
housing authority,-0.4566941731350039
services appropriating funds therefor,-0.45910649062575193
services appropriating funds,-0.4591064906257524
services appropriating,-0.4591064906257526
prescribing penalties,-0.46082490342930194
province ilocos norte,-0.46157049377505494
kabataan elections amending purpose,-0.46539617123635
kabataan elections amending,-0.4653961712363506
resource management,-0.46580745703550264
providing magna carta workers,-0.4659062440346816
nonteaching personnel,-0.466188447272619
years franchise granted,-0.4668674533390072
years franchise,-0.4668674533390075
province_davao_oriental,-0.46770648291245887
foundation day,-0.4681929584883668
commission higher education,-0.46868577306791664
commission higher,-0.4686857730679168
discrimination basis,-0.4691687843157649
puerto princesa,-0.4692437059740692
creating additional branches regional,-0.46934632589440717
parcel land,-0.4741557122217037
province_las_piñas_city,-0.4756423798047201
25 years,-0.4795937308874194
creating purpose,-0.480916091475849
public telecommunications policy,-0.4842437158816212
act authorizing department,-0.48566271081999646
province occidental mindoro,-0.48609577126321546
province occidental,-0.48609577126321607
high school converting independent,-0.48612051064469863
ref_defeat_covid-19_ad-hoc_committee,-0.4873490004653623
barmm,-0.48771723717442933
act amending republic,-0.4880128605511431
act amending republic act,-0.4880128605511467
province_leyte,-0.4891830622161579
25 years franchise,-0.48922093180580645
twentyfive 25 years franchise,-0.48922093180580684
25 years franchise granted,-0.48922093180580806
broadcasting corporation republic,-0.4894411509020654
broadcasting corporation republic act,-0.48944115090206625
national,-0.489780931195668
secondary schools,-0.4933670721924695
act reapportioning,-0.49422904344414886
converting road,-0.4952009076882177
act converting road,-0.4952009076882183
republic act 6975 amended,-0.49862264432606246
act 6975 amended,-0.49862264432606374
act 7432,-0.49907203410993617
republic act 7432,-0.49907203410993883
city cagayan oro,-0.5006340651470798
city cagayan,-0.5006340651470811
technological university,-0.5036736969883128
cebu technological university,-0.5036736969883138
province_zamboanga_city,-0.5066380601139816
7160 known local government,-0.5067318521515096
amending purpose sections,-0.5071214666314956
purpose sections,-0.5071214666314968
center philippines,-0.5071381204992446
province_caloocan_city,-0.5074817010206996
act 1980 amended appropriating,-0.509197371195799
1980 amended appropriating,-0.5091973711958023
1980 amended appropriating funds,-0.5091973711958035
elections amending purpose republic,-0.5096259456773137
protected landscape providing management,-0.510928985903842
protected landscape providing,-0.5109289859038424
landscape providing,-0.5109289859038426
landscape providing management,-0.5109289859038433
7160 known local,-0.5111373526684848
araw ng,-0.5112419493280337
national education,-0.5122926907655267
cebu city,-0.5155435986955255
district hospital,-0.5159605749890178
2nd district cagayan,-0.5161863800045798
2nd district cagayan oro,-0.5161863800045803
1997 amended,-0.516548490063288
district cagayan oro city,-0.517290444586715
district cagayan oro,-0.5172904445867159
city national,-0.5187085990033266
private educational institutions,-0.51916450005712
public private educational institutions,-0.5191645000571211
program amending purpose,-0.5192213105825684
professional development,-0.5193425304581586
center located,-0.5204873534871004
cebu technological,-0.5207119226074493
corporation franchise construct,-0.5207731666336519
government code,-0.5210473030018234
services providing,-0.5257719420174587
broadcasting stations philippines purposes,-0.5267685158859351
program amending,-0.527797117828796
parcels land,-0.5285954829681107
zamboanga del sur,-0.529378354643477
benefits purposes,-0.5310310530840605
province leyte,-0.5313154660536356
sultan kudarat,-0.5318547735147939
3815 amended known revised,-0.5321377953552343
amended known revised,-0.5321377953552353
amended known revised penal,-0.532137795355236
television broadcasting stations,-0.5325423277354289
radio television broadcasting stations,-0.5325423277354302
province negros occidental,-0.5342511196424574
land transportation,-0.5358415013040474
connecting barangay,-0.536126755022186
penal code,-0.5377553005700042
commission higher education ched,-0.5391592568466289
education ched,-0.539159256846629
higher education ched,-0.5391592568466296
zone authority,-0.539515337538571
state universities colleges,-0.5398267299836237
development center,-0.5405262140182224
sports commission,-0.5429501371086888
creating additional branches,-0.5435725642142635
act creating additional branches,-0.5435725642142659
carta workers,-0.5469554773473715
magna carta workers,-0.5469554773473717
code conduct,-0.5478649907893445
schools appropriating,-0.5478865080490105
schools appropriating funds,-0.5478865080490126
schools appropriating funds therefor,-0.5478865080490137
philippines providing,-0.5492329372133705
safety board,-0.5505040441855709
twentyfive 25 years,-0.5522695273107627
elections amending,-0.5541115579805745
elections amending purpose,-0.5541115579805749
authorizing department,-0.5550584272283736
act increasing,-0.5559065641990556
schools division,-0.5570548389503731
act establishing municipality,-0.5575187473439469
establishing municipality,-0.5575187473439482
council appropriating funds,-0.5583052861115296
council appropriating,-0.5583052861115301
party_abono,-0.5583713543685536
province camarines norte,-0.5596962249931663
sorsogon national,-0.5597380721313652
sorsogon national road,-0.5597380721313656
province sorsogon national,-0.5597380721313658
province sorsogon national road,-0.559738072131366
parents welfare act 2000,-0.5601386801505738
welfare act 2000,-0.5601386801505744
members sangguniang,-0.560495186171633
region country,-0.5621846345644917
city national road appropriating,-0.563084230892546
plastic products,-0.563434317079374
province negros,-0.5637124806545956
assessment centers,-0.566037449641604
training assessment centers,-0.5660374496416043
tesda training assessment centers,-0.5660374496416044
camarines sur appropriating funds,-0.5674981360050319
camarines sur appropriating,-0.5674981360050336
act upgrading,-0.5683243721192835
state universities,-0.572564241303642
public private educational,-0.5772155490740013
revenue code 1997 amended,-0.5784073291331081
code 1997 amended,-0.5784073291331084
republic act 8551,-0.5793471079534238
act 8551,-0.5793471079534245
mental health,-0.5813762504458723
philippine sports commission,-0.5833311013901027
office commission higher,-0.5874761215201245
office commission higher education,-0.5874761215201246
office commission,-0.587476121520125
ref_rules,-0.5888795667942701
entitled act creating,-0.5912518972791343
renal replacement therapy,-0.5913469558343745
replacement therapy,-0.5913469558343756
renal replacement,-0.5913469558343756
province_aurora,-0.5917331181246811
"ref_micro,_small_and_medium_enterprise_development",-0.5920109658103401
national defense,-0.5926884828718904
known special,-0.5930355270853866
providing management,-0.5967029608846222
province_san_juan_city,-0.5989216315502669
ref_ad_hoc_committee_on_the_military_and_uniformed_personnel(mup)_pension_system,-0.599164400564822
transportation office,-0.6013397959253072
land transportation office,-0.6013397959253076
board defining,-0.6050460883235689
appropriating funds purposes,-0.6080745629793125
ecotourism zone appropriating funds,-0.6088280462988189
ecotourism zone appropriating,-0.6088280462988203
trial court,-0.6106679360265301
philippine sports,-0.6121390797426665
district cagayan,-0.6128900793971875
assessment center barangay,-0.6153131007563252
training assessment center barangay,-0.6153131007563264
ref_energy,-0.6158726855008988
providing funds therefor purposes,-0.6164117560185077
prohibiting use,-0.6166497940699422
motor vehicles,-0.6185133658285562
regulatory board,-0.6190468615915007
republic act 7432 amended,-0.6200194756689225
7432 amended,-0.6200194756689228
act 7432 amended,-0.6200194756689235
act ensuring,-0.6254844992388002
center city,-0.6276006747110523
province_biñan_city,-0.6284877827860884
act modernizing,-0.6285384654497874
ref_housing_and_urban_development,-0.6285510724109904
senior citizens,-0.6309200496763251
special protection,-0.631233437693872
prescribing penalties violations,-0.631390546358878
party_atrol,-0.6324889150119959
road connecting,-0.6327063342979998
ilocos norte,-0.6349283096517515
city municipality,-0.6373920811530098
act exempting,-0.6412029275912997
television broadcasting,-0.6435063158165966
radio television broadcasting,-0.6435063158165966
camarines norte,-0.6471658774643713
known magna,-0.6481016718442344
known magna carta,-0.6481016718442348
providing protection,-0.6493974635184588
act upgrading minimum,-0.6507034821636908
upgrading minimum,-0.650703482163691
general hospital known,-0.6520284204412397
province cavite,-0.6520585183773244
ref_indigenous_cultural_communities_and_indigenous_peoples,-0.6559780382324611
circumferential road,-0.6634395207697972
nueva vizcaya,-0.6651276671648291
pay equivalent,-0.6652993020758078
education curriculum,-0.667282675206305
presidential decree,-0.6713397757244672
city province,-0.6715362727001997
funds purposes,-0.6745017293664688
act 7160 known local,-0.6777835898779782
benefits incentives,-0.6805633693999309
act expanding,-0.6842356794384302
province_antique,-0.6868058021497612
ref_civil_service_and_professional_regulation,-0.6901471995699424
province south,-0.6907167816799697
province south cotabato,-0.69071678167997
land public,-0.6907482026446208
land public domain,-0.6907482026446212
act 2016,-0.6911755478598445
cebu known,-0.6959081069481703
act prescribing,-0.7026062065353493
memorial medical,-0.7033009267514769
regulatory framework,-0.710413446285874
province_zamboanga_sibugay,-0.7105935700482994
province_bukidnon,-0.7126277026185556
local government units,-0.7165636746241284
9340 republic act 10632,-0.720197124033458
executive order,-0.7208535589551435
amending republic,-0.7214757159926726
amending republic act,-0.7214757159926746
10 republic,-0.7236438166771394
10 republic act,-0.7236438166771396
sur national road,-0.723818433846376
prescribing penalties violations thereof,-0.7241319647554358
government units,-0.7277237410336199
providing penalties therefor purposes,-0.7309705434706397
act promote,-0.7368796441936204
province isabela,-0.7369810026533165
ref_basic_education_and_culture,-0.7377548852025754
del norte known,-0.7379535867704452
zone appropriating funds therefor,-0.7399299233128408
elementary secondary schools,-0.7433778282745664
ref_public_information,-0.7454951891786734
high school arts,-0.7466269446477342
ref_justice,-0.7475171741577943
party_ba,-0.7495880473667954
special nonworking holiday,-0.7535948466421918
construct operate,-0.7539223730087238
construct operate maintain,-0.7539223730087243
marcelo green,-0.7545840002229641
women children,-0.7594234875450381
republic act numbered thousand,-0.7617798095995054
numbered thousand,-0.7617798095995056
act numbered thousand,-0.7617798095995073
zone appropriating funds,-0.7627810475558197
zone appropriating,-0.7627810475558208
provincial science technology,-0.763501931207962
year special nonworking holiday,-0.7647721045590862
micro small,-0.7663879213813732
penalties therefor purposes,-0.7669042532328749
act providing incentives,-0.7676258690672924
social welfare,-0.7678282007511654
indigenous cultural,-0.7681698592938812
republic act 7160,-0.7704608031151425
act providing conversion,-0.7720772252881377
providing conversion,-0.7720772252881393
office province,-0.7725907172785907
management purposes,-0.7739189970123699
province batangas,-0.7748465598059193
party_cws,-0.7760411796471149
act 7160,-0.7767410993775501
act recognizing,-0.7768177563689841
ref_government_enterprises_and_privatization,-0.7785409655685631
medium enterprises,-0.7824298513037639
national high school converting,-0.7835536306461126
province nueva vizcaya,-0.7854754863777531
small medium enterprises,-0.7857416271309056
micro small medium enterprises,-0.7857416271309059
7160 known,-0.792132081945979
therefor amending purpose republic,-0.7937171316487597
corporation franchise,-0.7981021271760894
food security,-0.8008805130033089
micro small medium,-0.8010366540796247
small medium,-0.801036654079625
public safety,-0.8013351004182325
converting independent national high,-0.808314083286332
act prohibiting use,-0.8089238068411413
1000 beds,-0.810571864958828
thousand 1000 beds,-0.8105718649588305
thousand 1000,-0.8105718649588306
purposes radio television,-0.8140650173112822
province_antipolo_city,-0.8151036207277108
corporation franchise construct install,-0.8202078180286401
commission elections,-0.8241662917171885
social protection,-0.8248836319576636
leyte appropriating,-0.8262080951013347
leyte appropriating funds,-0.8262080951013373
lanao del norte known,-0.8296502816025431
hazard pay,-0.8306645372666343
purpose article,-0.8333580070014454
amending purpose article,-0.833358007001446
creating additional,-0.8361951104155204
holiday city,-0.8373700377097338
independent national high,-0.8374689858247024
independent national high school,-0.8374689858247029
appropriating sum,-0.8380823273865524
province bohol,-0.8381088217785947
located city,-0.8415333164373672
amending purpose presidential,-0.8474099134383823
magna carta public,-0.8487633311614039
carta public,-0.848763331161405
republic act 7160 known,-0.8512413853930522
norte known,-0.8518002117252532
road national road appropriating,-0.8526649734775185
act 7160 known,-0.8574659512266845
act extending,-0.8579746227558884
province_pasig_city,-0.8604714620250562
party_aksyon,-0.8604714620250655
pertinent provisions,-0.8623558860240915
entitled act granting,-0.862478529909078
climate change,-0.865348173538586
duration covid19,-0.8694747411000365
duration covid19 pandemic,-0.869474741100038
party_bpp,-0.87656111997148
act mandating department,-0.8777934394535767
private educational,-0.8780652928769637
sewage sanitation,-0.8784568914345003
mechanisms therefor,-0.8854406855326427
act providing mandatory,-0.8864116816435264
providing incentives,-0.8874224004297975
purpose section republic,-0.8885628171761433
purpose section republic act,-0.8885628171761435
amending purpose section republic,-0.8885628171761444
school arts,-0.8928949412800178
revised penal code,-0.8951048622219291
national government agencies,-0.8965667172784668
purpose pertinent,-0.8981440634620581
section 14,-0.8994526600781052
purpose presidential decree 442,-0.8996790966374335
providing mandatory,-0.9001142513614306
philippines appropriating,-0.903609118238785
philippines appropriating funds,-0.9065976515671137
death penalty,-0.908416147530758
province laguna,-0.9116164462520568
social security,-0.9121066737060977
workers amending,-0.9137951368135062
philippines appropriating funds therefor,-0.9182189498672761
2nd district,-0.920509667186296
purpose presidential,-0.9219079671765403
law enforcement,-0.9260710258010734
public schools,-0.9269072662653437
functions repealing,-0.9272152926477967
provincial science,-0.9285070538159393
commercial purposes,-0.9303792545490955
road appropriating funds therefor,-0.9313841853672375
drug rehabilitation center,-0.9332371159107429
province bukidnon,-0.9358177774289818
public health emergencies,-0.9379033165207283
health emergencies,-0.9381070945259382
schools purposes,-0.9418474470479429
south cotabato,-0.9442633536906495
district city,-0.9452130539302763
public elementary,-0.9463055576725192
high schools,-0.95620166927642
city national road,-0.9571924056509373
province_marinduque,-0.9686874298448891
leyte appropriating funds therefor,-0.9704704056529525
province_agusan_del_norte,-0.9720550436456301
social media,-0.9773383189920616
education establishing,-0.9781602105869136
republic act 11494,-0.978759229203864
providing penalties,-0.9871873265985012
act 7883,-0.9899287929297134
republic act 7883,-0.9899287929297169
act establishing college,-0.9929395296388225
establishing college,-0.9929395296388234
act creating additional,-0.9967212224565535
province_sulu,-0.9982762359582209
private sector,-0.9995565794015145
province_apayao,-1.0102157884169334
party_an waray,-1.013236303637204
development council,-1.0134135736254737
science technology,-1.0173185954436366
providing development,-1.0176915669017073
department education,-1.0177065801999021
republic philippines,-1.0234939143039674
public health,-1.028987265338902
purpose pertinent provisions,-1.0347200054862857
travel tax,-1.0381845922554491
act penalizing,-1.0401189787553249
province_sarangani,-1.043015928153825
act providing,-1.0484658881142122
mandating department,-1.051761624363471
province_mandaluyong_city,-1.0518445201244506
road appropriating funds,-1.0524870344648736
road appropriating,-1.0677014852529076
act purposes,-1.0739583242708803
uniformed personnel,-1.07615233041153
amending purpose presidential decree,-1.0823001310662064
year national,-1.0828991925466913
nonworking holiday,-1.0831003220933724
department national,-1.0873275195093666
department national defense,-1.0873275195093672
province_muntinlupa_city,-1.088418560929426
act providing protection,-1.1008343173675565
education act,-1.1030344221427484
act protecting,-1.1175687044210572
providing management purposes,-1.1201526889195754
mindanao state,-1.1282846579511219
national health,-1.1296609522961605
amending purpose section 14,-1.1312445097855381
purpose section 14,-1.131244509785542
national road appropriating funds,-1.1313909590674984
financial assistance,-1.1338590708224192
penalties therefor,-1.134081482780047
special education,-1.1383643139061645
act prohibiting,-1.1397219840676174
purpose presidential decree,-1.1414537605361648
national road appropriating,-1.146666863623963
act establishing national,-1.1562674907690502
establishing national,-1.1682945167871999
act declaring july,-1.1761793849485447
declaring july,-1.1761793849485471
promoting use,-1.1920123615744391
bureau corrections,-1.194446100158656
broadcasting corporation,-1.1960644987696332
declaring january,-1.2012781999049744
act declaring january,-1.2012781999049762
ref_the_whole_house,-1.2027392614173344
national highway,-1.2050666856651213
national cancer,-1.2093127010981268
entire country,-1.2115886193808727
basic education,-1.2143778484182413
importation sale,-1.2258505029428675
community hospital,-1.2487244563194357
act mandating inclusion,-1.2518839672523105
mandating inclusion,-1.2518839672523114
providing penalties therefor,-1.252832243952096
institutions amending,-1.264320953434172
philippines amending purpose republic,-1.274740900432307
birth anniversary,-1.2934500856961884
baguio city,-1.3063313313671503
revised penal,-1.32010252905089
district province,-1.3316275046671966
sports academy,-1.3363866711427423
philippines prescribing,-1.337169959756119
second district,-1.3394650182464602
ref_people's_participation,-1.3468918665079217
code philippines purposes,-1.3577286753431488
providing standards,-1.3640204066124204
province_ifugao,-1.3680979661961838
retirement age,-1.4095156992044817
creating purpose philippine,-1.412149005764919
la paz,-1.4364801391811084
party_tucp,-1.445737865643505
nationwide appropriating,-1.4491986096525868
nationwide appropriating funds,-1.4491986096525884
party_bh,-1.4566255622257875
province masbate,-1.4756015096386634
disabilities pwds,-1.4967394400995424
sale distribution,-1.5063555096253545
penalties purposes,-1.513828792518984
republic act number,-1.5179129927396735
act number,-1.5179129927396784
drug rehabilitation,-1.5195156765487414
nationwide appropriating funds therefor,-1.5207161738719623
center known,-1.5209360419140339
november year,-1.5279314509017234
purpose philippine,-1.5280829432918983
thousand pesos,-1.5653274778162116
philippines amending purpose,-1.5779000153102911
research institute,-1.5785333884069275
program appropriating funds,-1.5852770879935636
program appropriating funds therefor,-1.6066099659082635
100 beds,-1.6191289155296218
service training,-1.6684636091439748
barangay tanods,-1.6906833288615912
program appropriating,-1.702907880840065
bamboo industry,-1.7223328261851711
increasing salary,-1.7558000291110882
party_duterte youth,-1.769928240421941
ref_creative_industry_and_performing_arts,-1.8005044627152818
ref_cooperatives_development,-1.8221416609889904
philippines amending,-1.822215915497377
act providing development,-1.8326671180822571
country purposes,-1.8377303274613845
sector purposes,-1.8734539688578187
development program,-1.9593120458515534
metropolitan manila,-2.000781201437138
act 2003,-2.0051584297156064
presently known,-2.050347510541814
act authorizing,-2.0571895694285653
citizen service,-2.116261030317604
government agencies,-2.157543887116462
act defining,-2.309153589815644
