,0
professional health,6.444556999393946
act 10742,6.440512961956098
blg 129,6.424082648999183
pambansa blg 129,6.424082648999181
batas pambansa blg 129,6.424082648999178
department health appropriating,6.422343803678605
department health appropriating funds,6.422343803678595
professionalizing organization,6.417221857406415
tesda training assessment center,6.404262613960562
barangay sangguniang kabataan elections,6.396833821376367
sangguniang kabataan elections,6.396833821376367
social pension senior,6.390287742869209
pension senior citizens,6.390287742869209
social pension senior citizens,6.390287742869209
pension senior,6.390287742869205
resilience defining powers,6.381889696885315
network popup bicycle lanes,6.3809315696391575
popup bicycle,6.380931569639157
popup bicycle lanes,6.380931569639157
network popup bicycle,6.380931569639156
establishing network popup bicycle,6.380931569639156
9164 amended,6.378999393253138
republic act 9164 amended,6.378999393253124
act 9164 amended,6.378999393253119
386 known,6.377121812990817
386 known civil,6.377121812990815
act 386 known civil,6.377121812990815
386 known civil code,6.377121812990809
act 386 known,6.377121812990808
republic act 386 known,6.377121812990808
development authority tesda training,6.370247712688892
authority tesda training,6.370247712688891
postponing 2020 barangay,6.368274550583546
postponing 2020 barangay sangguniang,6.368274550583546
act postponing 2020 barangay,6.368274550583546
drugs act 2002,6.3561200682846755
dangerous drugs act 2002,6.356120068284675
known expanded senior,6.353063122532224
secondary road appropriating funds,6.351128856759665
secondary road appropriating,6.351128856759663
national secondary road appropriating,6.351128856759663
renewing twentyfive,6.335704792113834
act renewing twentyfive,6.335704792113832
upgrading service facilities professional,6.333650929786149
service facilities professional health,6.333650929786149
service facilities professional,6.333650929786147
7160 amended known,6.3318193379822905
allowing regulating use motorcycles,6.329590230915222
regulating use motorcycles,6.329590230915218
regulating use motorcycles public,6.329590230915217
establishment technical education skills,6.319354687516798
establishment technical,6.319354687516796
establishment technical education,6.319354687516796
act providing establishment technical,6.319354687516796
providing establishment technical,6.319354687516796
providing establishment technical education,6.319354687516796
franchise construct establish install,6.313647121778762
7883 known,6.290716585335895
known local,6.286100207354919
party_nup,6.267525497177198
court fourth judicial,6.259596337073375
court fourth judicial region,6.259596337073374
regional trial court fourth,6.259596337073373
court fourth,6.259596337073372
trial court fourth,6.25959633707337
trial court fourth judicial,6.259596337073369
health workers benefits incentives,6.245733475137588
health workers benefits,6.245733475137588
republic act 7883 known,6.2457334751375875
workers benefits incentives,6.2457334751375875
workers benefits,6.2457334751375875
workers benefits incentives act,6.2457334751375875
purpose section 393 republic,6.231225547161074
party_np,6.216021595140079
act 3815 known,6.210432611413677
3815 known,6.210432611413671
additional branches,6.205500467568893
expanded senior citizens,6.201488426049494
expanded senior citizens act,6.201488426049494
barangay tanods members lupon,6.199385059213419
tanods members lupon,6.199385059213415
tanods members lupon ng,6.199385059213414
comprehensive dangerous,6.184389332269936
comprehensive dangerous drugs act,6.184389332269932
comprehensive dangerous drugs,6.184389332269928
act renewing twentyfive 25,6.1259210647348095
renewing twentyfive 25,6.125921064734807
renewing twentyfive 25 years,6.125921064734806
autonomous region muslim,6.108370486579579
autonomous region muslim mindanao,6.108370486579577
muslim mindanao,6.108370486579574
region muslim,6.108370486579573
region muslim mindanao,6.108370486579572
training assessment center,6.063372842463572
assessment center,6.063372842463565
tesda training assessment,6.055832920001951
known solo parents,6.051526395202795
known solo parents welfare,6.051526395202794
8972 known solo parents,6.0515263952027825
transportation traffic,6.044795634588166
known expanded senior citizens,6.043394448407421
tesda training accreditation,6.031835263239833
citizens act 2010,6.02392069940792
senior citizens act 2010,6.023920699407919
establishing regular district office,6.020445853737561
regular district office land,6.02044585373756
establishing regular district,6.02044585373756
act establishing regular district,6.020445853737556
granting hazard,6.004822075915179
granting hazard pay,6.004822075915179
act granting hazard,6.004822075915175
act granting hazard pay,6.004822075915172
policy providing implementing mechanisms,6.002411703122595
training assessment,5.975715036758563
provincial government hospitals,5.97197996950494
regional provincial government hospitals,5.97197996950494
regional provincial government,5.97197996950494
national regional provincial government,5.971979969504938
129 known judiciary,5.958671320796487
129 known judiciary reorganization,5.958671320796482
section 393 republic,5.910024423211551
section 393 republic act,5.910024423211551
expanded senior,5.89651737426213
witness protection security,5.8780314696213125
witness protection security benefit,5.8780314696213125
security benefit,5.8780314696213125
protection security benefit,5.8780314696213125
witness protection,5.878031469621312
act mandating local government,5.876476275773535
act mandating local,5.876476275773534
interior local,5.862068275946421
interior local government,5.86206827594642
act 9184 known,5.858424565740297
republic act 9184 known,5.858424565740297
department public,5.8519820000679035
bohol appropriating funds therefor,5.835529260316715
bohol appropriating funds,5.8355292603167115
bohol appropriating,5.835529260316703
special working holiday,5.8272798405490205
carta day,5.826677236882617
magna carta day care,5.8266772368826105
magna carta day,5.82667723688261
carta day care workers,5.82667723688261
carta day care,5.826677236882607
land use management policy,5.780541125120262
land use management,5.780541125120262
use management policy,5.780541125120262
use management,5.780541125120262
use management policy providing,5.780541125120261
management policy providing,5.780541125120261
national land use management,5.78054112512026
management policy providing implementing,5.78054112512026
9340 republic act 10632,5.770348263702968
authority tesda training accreditation,5.758798176841708
province bohol appropriating,5.744712524565767
province bohol appropriating funds,5.744712524565767
act establishing elementary,5.721020470568352
establishing elementary school,5.72102047056835
act establishing elementary school,5.72102047056835
establishing elementary,5.721020470568349
solo parents welfare act,5.699035943174394
solo parents welfare,5.699035943174394
known universal health care,5.6671742263091485
11223 known universal health,5.6671742263091485
known universal health,5.667174226309148
kabataan elections,5.646788386630771
converting municipality,5.619611825275105
act converting municipality,5.619611825275087
training accreditation,5.613451662590078
department interior local government,5.561524308222986
department interior,5.561524308222986
department interior local,5.561524308222985
parents welfare act,5.5418007521099115
parents welfare,5.541800752109911
republic act 7077,5.525002086467012
act 7077,5.525002086467012
officers training corps rotc,5.496218055047175
10923 republic,5.488334184160864
10923 republic act 10952,5.48833418416086
act 10923 republic,5.488334184160854
republic act 10923 republic,5.48833418416085
10923 republic act,5.48833418416085
act 10923 republic act,5.488334184160848
3815 known revised penal,5.482318300474052
3815 known revised,5.482318300474051
act 3815 known revised,5.48231830047405
129 known,5.477649655105539
tesda training,5.464585109755535
reform act 2015,5.453124154230223
purpose republic act 9164,5.443263280530734
lupon ng tagapamayapa,5.427593619150894
ng tagapamayapa,5.427593619150894
members lupon ng tagapamayapa,5.427593619150893
lupon ng,5.427593619150892
members lupon ng,5.427593619150891
act establishing determining community,5.417765972959553
establishing determining,5.417765972959551
establishing determining community,5.417765972959551
community forest,5.417765972959551
determining community forest,5.41776597295955
establishing determining community forest,5.41776597295955
determining community,5.4177659729595495
act establishing determining,5.417765972959549
professionalizing organization upgrading,5.396365081925385
organization upgrading,5.3963650819253814
component city known,5.382527762729385
establishing elementary school barangay,5.38084771826761
republic act 8972,5.378549560018915
act 8972,5.378549560018914
urban development housing,5.347702897226899
urban development housing act,5.347702897226898
judiciary reorganization act 1980,5.315004202384708
reorganization act 1980,5.315004202384706
mandating local,5.30187837607524
mandating local government,5.301878376075238
mandating local government units,5.229924188238227
known judiciary reorganization act,5.2273381122838645
known judiciary reorganization,5.227338112283864
known judiciary,5.227338112283862
resilience defining,5.1978286942750795
2020 barangay sangguniang,5.165976419374319
2020 barangay sangguniang kabataan,5.165976419374319
2020 barangay,5.165976419374319
housing act,5.162812203604263
development housing,5.162812203604259
development housing act,5.162812203604259
republic act 11223,5.153599172950022
act 11223,5.153599172950022
service insurance act,5.139136960492747
insurance act 1997,5.139136960492746
known government service,5.1391369604927455
known government service insurance,5.1391369604927455
government service insurance act,5.1391369604927455
service insurance act 1997,5.1391369604927455
policy providing implementing,5.136456590876339
instituting national land use,5.136456590876339
national land use,5.136456590876335
instituting national land,5.136456590876334
act instituting national land,5.136456590876326
act postponing,5.13510978898832
benefits special privileges,5.130049994305463
building grant benefits special,5.130049994305457
benefits special privileges purposes,5.130049994305457
grant benefits special privileges,5.130049994305457
grant benefits special,5.130049994305457
special privileges purposes,5.1300499943054545
special privileges,5.1300499943054545
benefits special,5.130049994305449
republic act 9164,5.120878477262423
act 9164,5.12087847726242
disaster resilience defining powers,5.109922372864462
act 10952,5.099512721105377
republic act 10952,5.099512721105377
act mandating institutionalization,5.086092913459471
act 9164 amended republic,5.053806670690303
9164 amended republic,5.053806670690292
10632 republic act 10656,5.019105735888026
10632 republic act,5.019105735888017
act 10632 republic,5.019105735888015
act 10632 republic act,5.019105735888014
10632 republic,5.019105735888014
republic act 10632,5.019105735888014
republic act 10632 republic,5.019105735888013
act 10632,5.0191057358880125
grade 11,5.016262718593762
9164 amended republic act,5.005513485558318
party_npc,4.986278960592941
granting philippine,4.9241933706401175
granting philippine citizenship,4.924193370640117
philippine citizenship,4.924193370640117
act granting philippine citizenship,4.924193370640113
act granting philippine,4.9241933706401095
corps rotc,4.903438088669881
training corps rotc,4.90343808866988
department public works,4.890296778026134
public works highways,4.8902967780261335
works highways,4.8902967780261335
department public works highways,4.890296778026129
power industry reform,4.827076016694978
power industry,4.827076016694978
industry reform act,4.827076016694978
power industry reform act,4.827076016694978
industry reform,4.827076016694978
electric power industry,4.827076016694976
electric power industry reform,4.827076016694974
act 1980,4.82167780582378
9340 republic,4.813007503499492
act 9340 republic act,4.81300750349949
act 9340 republic,4.81300750349949
republic act 9340,4.813007503499489
republic act 9340 republic,4.813007503499489
act 9340,4.813007503499488
9340 republic act,4.813007503499482
labor code philippines amended,4.791508583808472
known land,4.778704743823611
known land transportation traffic,4.778704743823608
known land transportation,4.778704743823608
salary grade 11,4.76935377866857
judiciary reorganization act,4.764901867301479
judiciary reorganization,4.764901867301479
442 known labor,4.764616078731391
442 known,4.76461607873139
442 known labor code,4.764616078731388
decree 442 known labor,4.764616078731386
presidential decree 442 known,4.764616078731384
decree 442 known,4.764616078731384
9184 known government procurement,4.743363602024434
known government procurement,4.743363602024432
government procurement reform act,4.743363602024432
government procurement reform,4.743363602024431
known government procurement reform,4.743363602024431
procurement reform act,4.743363602024431
9184 known government,4.743363602024428
network connecting barangay,4.70049156078913
road network connecting barangay,4.700491560789129
day care workers providing,4.639498180673602
instituting magna carta day,4.639498180673602
care workers providing funds,4.639498180673599
care workers providing,4.639498180673595
kabataan reform act 2015,4.602929442525646
kabataan reform act,4.602929442525646
kabataan reform,4.602929442525645
sangguniang kabataan reform act,4.602929442525644
sangguniang kabataan reform,4.602929442525644
decree 442,4.462208195863566
presidential decree 442,4.462208195863566
25 years franchise granted,4.29494502844428
twentyfive 25 years franchise,4.294945028444276
25 years franchise,4.294945028444266
interior local government act,4.24513831037439
local government act,4.24513831037439
government act,4.245138310374389
department disaster resilience defining,4.2378079580731445
department disaster resilience,4.237807958073144
disaster resilience defining,4.237807958073141
creating department disaster resilience,4.237807958073134
presidential decree 442 amended,4.223028677449975
decree 442 amended known,4.223028677449974
decree 442 amended,4.223028677449971
years franchise granted,4.214039758182005
years franchise,4.214039758182005
nation building grant benefits,4.156281287778226
citizens nation building grant,4.156281287778226
senior citizens nation building,4.156281287778226
nation building grant,4.156281287778226
senior citizens nation,4.156281287778225
contribution senior citizens nation,4.156281287778224
citizens nation building,4.156281287778224
citizens nation,4.156281287778223
duration covid19 pandemic purposes,4.114291155224788
covid19 pandemic purposes,4.114291155224784
training corps,4.11089409788634
water marine hatchery barangay,3.996117753448613
party_pdplbn,3.899819361757932
ref_land_use,3.8261789880807955
known labor,3.806140756789267
known labor code,3.806140756789266
network connecting,3.758820253210753
road network connecting,3.7588202532107524
converting road network,3.7588202532107524
act converting road network,3.758820253210752
converting road network connecting,3.758820253210751
multispecies fresh water marine,3.7022908807577553
establishing multispecies fresh,3.7022908807577553
multispecies fresh water,3.7022908807577544
establishing multispecies fresh water,3.7022908807577544
water marine hatchery,3.7022908807577544
multispecies fresh,3.7022908807577544
water marine,3.7022908807577544
fresh water marine,3.7022908807577544
fresh water marine hatchery,3.7022908807577535
act establishing multispecies fresh,3.702290880757751
8291 known government,3.6816533703199124
13a republic,3.6816533703199115
13a republic act,3.681653370319901
act 8291 known government,3.681653370319899
13a republic act 8291,3.681653370319898
8291 known government service,3.681653370319898
intercountry adoption,3.5840149051133396
procurement reform,3.57231545193954
9184 known,3.5723154519395366
known migrant workers,3.5095123709901
known migrant workers overseas,3.5095123709900995
known migrant,3.509512370990099
act 9184 known government,3.5039949254496694
act 10656,3.4653942281487367
republic act 10656,3.465394228148736
442 amended known labor,3.4595741331402183
amended known labor,3.459574133140216
amended known labor code,3.4595741331402157
442 amended known,3.4595741331402157
442 amended,3.459574133140211
known civil code,3.45643101884188
known labor code philippines,3.449422829976217
reserve officers training corps,3.259059833673927
reserve officers training,3.259059833673927
officers training corps,3.259059833673927
officers training,3.2590598336739256
local government act 1990,3.2305541031821416
government act 1990,3.2305541031821408
10656 republic,3.1192666567032767
10656 republic act,3.119266656703275
act 10656 republic act,3.119266656703272
republic act 10656 republic,3.1192666567032705
act 10656 republic,3.1192666567032705
10656 republic act 10923,3.119266656703269
republic act 10923,3.0871129946474833
act 10923,3.0871129946474802
known citizen armed,2.99603841262545
known citizen,2.9960384126254493
bureau local,2.7681466081979265
real property valuation,2.7681466081979256
instituting reforms real property,2.7681466081979256
bureau local government,2.7681466081979256
property valuation,2.768146608197925
reforms real property,2.768146608197925
instituting reforms real,2.7681466081979247
reforms real property valuation,2.7681466081979247
reforms real,2.7681466081979247
bureau local government finance,2.768146608197923
act instituting reforms real,2.768146608197921
alternative child,2.628945210564636
child care laws,2.628945210564635
codifying alternative child care,2.628945210564635
alternative child care laws,2.628945210564634
codifying alternative child,2.628945210564633
alternative child care,2.6289452105646323
codifying alternative,2.6289452105646323
act codifying alternative,2.6289452105646314
act codifying,2.6289452105646314
act codifying alternative child,2.6289452105646296
child care,2.379717944598159
lanes emergency,2.0893931224573734
lanes emergency pathways,2.0893931224573734
pathways use,2.089393122457373
pathways use duration,2.089393122457373
use duration,2.0893931224573725
lanes emergency pathways use,2.0893931224573725
network popup,2.0893931224573725
establishing network popup,2.0893931224573716
act establishing network popup,2.0893931224573707
11 12 public,1.7494803002310482
12 public private educational,1.7494803002310442
corps rotc grades,1.7494803002310424
grades 11 12 public,1.7494803002310424
institutionalization development training organization,1.749480300231042
organization administration,1.749480300231042
organization administration basic,1.749480300231042
training organization,1.749480300231042
administration basic,1.749480300231042
grades 11 12,1.749480300231042
mandating institutionalization development,1.749480300231042
basic reserve officers training,1.7494803002310417
grades 11,1.7494803002310417
rotc grades,1.7494803002310417
institutionalization development training,1.7494803002310417
mandating institutionalization,1.7494803002310415
organization administration basic reserve,1.7494803002310415
mandating institutionalization development training,1.7494803002310415
training corps rotc grades,1.7494803002310415
training organization administration,1.7494803002310415
training organization administration basic,1.7494803002310415
basic reserve officers,1.7494803002310415
rotc grades 11,1.7494803002310415
rotc grades 11 12,1.7494803002310415
administration basic reserve,1.7494803002310415
corps rotc grades 11,1.749480300231041
administration basic reserve officers,1.749480300231041
basic reserve,1.7494803002310402
11 12 public private,1.7494803002310384
maximize contribution senior citizens,1.737382420260427
contribution senior citizens,1.7373824202604262
building grant,1.7373824202604258
building grant benefits,1.7373824202604258
grant benefits,1.7373824202604249
maximize contribution senior,1.7373824202604249
maximize contribution,1.7373824202604249
contribution senior,1.7373824202604247
act maximize contribution,1.7373824202604218
act maximize,1.7373824202604218
act maximize contribution senior,1.737382420260421
providing establishment kadiwa ni,1.6255035150260488
act providing establishment kadiwa,1.6255035150260486
establishment kadiwa ni,1.6255035150260477
kadiwa ni ani kita,1.6255035150260477
establishment kadiwa ni ani,1.6255035150260475
ani kita store,1.6255035150260475
store barangay,1.6255035150260475
kadiwa ni ani,1.6255035150260473
kita store,1.6255035150260473
establishment kadiwa,1.6255035150260473
ni ani kita,1.6255035150260473
providing establishment kadiwa,1.6255035150260473
kadiwa ni,1.625503515026047
kita store barangay,1.625503515026047
ni ani kita store,1.625503515026047
ni ani,1.625503515026047
ani kita store barangay,1.6255035150260468
ani kita,1.6255035150260453
Author Count,1.3479068332439907
